[22Dec2025 16:14:56.776] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, MrSeven3, --version, 1.21.1, --gameDir, C:/Users/grays/AppData/Roaming/PrismLauncher/instances/1.21.1/minecraft, --assetsDir, C:/Users/grays/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 3de0398172ba4ed0bbddf97e8f597daa, --accessToken, , --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.215, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[22Dec2025 16:14:56.785] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[22Dec2025 16:14:56.788] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[22Dec2025 16:14:58.243] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[22Dec2025 16:14:58.383] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[22Dec2025 16:14:58.824] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[22Dec2025 16:14:59.002] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.10.23.jar)
[22Dec2025 16:14:59.423] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
[22Dec2025 16:15:02.146] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "FarmersDelight-1.21.1-1.2.9.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.163] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ferritecore-7.0.2-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.174] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "forgematica-0.4.1+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.184] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "forgified-fabric-api-0.115.6+2.1.4+1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.194] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "formations-1.0.4-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.206] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "formationsoverworld-1.0.5-mc1.21+.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.215] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fzzy_config-0.7.3+1.21+neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.228] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "geckolib-neoforge-1.21.1-4.8.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.243] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "hexerei-0.5.0.3.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.256] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Iceberg-1.21.1-neoforge-1.3.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.264] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ImmediatelyFast-NeoForge-1.6.7+1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.273] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "immersive_aircraft-1.4.1+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.293] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ImmersiveEngineering-1.21.1-12.4.2-194.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.303] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "iris-flywheel-compat-NeoForge-2.0.5.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.315] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "iris-neoforge-1.8.12+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.326] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "irons_spellbooks-1.21.1-3.14.4.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.334] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Jade-1.21.1-NeoForge-15.10.3.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.341] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JadeAddons-1.21.1-NeoForge-6.1.0.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.350] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jei-1.21.1-neoforge-19.25.1.332.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.361] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "kitchenprojectiles-1.0.6+mc1.21.1+neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.368] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "kotlinforforge-5.10.0-all.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.376] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "letsdo-bakery-neoforge-2.1.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.388] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "letsdo-farm_and_charm-neoforge-1.1.14.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.399] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "letsdo-vinery-neoforge-1.5.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.406] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "light_the_way-neoforge-1.21.1-1.1.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.418] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lithium-neoforge-0.15.1+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.428] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lithostitched-1.5.0-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.439] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lmft-1.1.1+1.21.9-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.450] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lodestone-1.21.1-1.7.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.457] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lootr-neoforge-1.21-1.10.35.92.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.466] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mafglib-0.4.1+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.473] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "man_of_many_planes-0.2.1+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.482] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "minersdelight-1.21.1-1.4.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.493] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mixintracereforged-neoforge-1.0.0-1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.500] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modonomicon-1.21.1-neoforge-1.117.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.508] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "moonlight-1.21-2.26.6-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.518] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "moredelight-25.07.28a-1.21-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.528] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MyNethersDelight-1.21.1-1.9.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.541] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MysticalAgradditions-1.21.1-8.0.10.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.552] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MysticalAgriculture-1.21.1-8.0.20.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.564] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "NaturesCompass-1.21.1-3.0.3-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.574] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neruina-3.1.4+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.583] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "NoChatReports-NEOFORGE-1.21.1-v2.9.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.593] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ok_zoomer-neo-10.0.0-beta.10.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.612] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Pastel-1.1.4.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.621] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Pehkui-3.8.3+1.21-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.629] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "pipeorgans-0.6.4+1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.636] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "pizzadelight-1.1.2-1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.645] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "player-animation-lib-forge-2.0.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.655] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "polymorph-neoforge-1.1.0+1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.667] [main/WARN] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Skipping jar. File mods\PresenceFootsteps-1.11.1+1.21.jar is a Fabric mod and cannot be loaded
[22Dec2025 16:15:02.680] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ProjectE-1.21.1-PE1.1.0.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.691] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "puffish_skills-0.17.0-1.21-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.698] [main/WARN] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Skipping jar. File mods\reacharound+1.21-1.3.1.jar is a Fabric mod and cannot be loaded
[22Dec2025 16:15:02.709] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "resourcefullib-neoforge-1.21-3.0.12.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.727] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Revamped Shipwrecks 1.1.0.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.738] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Ribbits-1.21.1-NeoForge-4.1.4.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.750] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rusticdelight-neoforge-1.21-1.5.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.758] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "saturn-mc1.21.1-0.1.5.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.766] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Searchables-neoforge-1.21.1-1.0.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.779] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "silent-gear-1.21.1-neoforge-4.0.30.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.787] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "silent-lib-1.21.1-neoforge-10.5.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.799] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "silentgems-1.21.1-neoforge-5.1.2.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.807] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "SimpleRPC-Universal-4.0.3.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.816] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "skinlayers3d-neoforge-1.9.2-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.822] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sliceanddice-forge-4.2.2.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.829] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "smallships-neoforge-1.21.1-2.0.0-b2.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.840] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sodium-neoforge-0.6.13+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.848] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sophisticatedbackpacks-1.21.1-3.25.14.1410.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.855] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sophisticatedcore-1.21.1-1.3.89.1239.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.865] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sophisticatedstorage-1.21.1-1.5.16.1369.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.872] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sophisticatedstoragecreateintegration-1.21.1-0.1.13.54.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.879] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sound-physics-remastered-neoforge-1.21.1-1.5.1.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.890] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "spark-1.10.124-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.902] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "supplementaries-1.21-3.4.20-neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.910] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "swashbucklers! 2.6.6C 1.21.1 neoforge.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.918] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Terralith_1.21.x_v2.5.8.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.926] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "torchmaster-neoforge-1.21.1-21.1.9.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.934] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "visuality-forge-2.1.0.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
[22Dec2025 16:15:02.942] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "voicechat-neoforge-1.21.1-2.6.6.jar" [locator: {mods folder locator at C:\Users\grays\AppData\Roaming\PrismLauncher\instances\1.21.1\minecraft\mods}, reader: mod manifest]
